timestamp,patient_id,entity_id,state,unit,source,domain
2026-01-04 03:53:17,patient-001,phone_cellular_signal_strength,-100,dBm,phone,device
2026-01-04 04:06:00,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-04 04:19:53,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-04 04:32:38,patient-001,phone_nfc_state,off,none,phone,device
2026-01-04 04:45:26,patient-001,phone_location_latitude,40.74337,degrees,phone,location
2026-01-04 04:58:08,patient-001,phone_location_longitude,-74.0158,degrees,phone,location
2026-01-04 05:11:44,patient-001,phone_location_accuracy,3.0,meters,phone,location
2026-01-04 05:24:02,patient-001,phone_location_altitude,14.6,meters,phone,location
2026-01-04 05:37:22,patient-001,phone_location_speed,1.86,m/s,phone,location
2026-01-04 05:50:38,patient-001,phone_location_bearing,339,degrees,phone,location
2026-01-04 06:03:43,patient-001,phone_accelerometer_x,0.606,m/s2,phone,motion
2026-01-04 06:16:13,patient-001,phone_accelerometer_y,-2.461,m/s2,phone,motion
2026-01-04 06:29:30,patient-001,phone_accelerometer_z,-0.18,m/s2,phone,motion
2026-01-04 06:42:24,patient-001,phone_gyroscope_x,0.0218,rad/s,phone,motion
2026-01-04 06:55:58,patient-001,phone_gyroscope_y,-0.0153,rad/s,phone,motion
2026-01-04 07:08:59,patient-001,phone_gyroscope_z,0.212,rad/s,phone,motion
2026-01-04 07:21:05,patient-001,phone_magnetometer_x,23.55,microtesla,phone,motion
2026-01-04 07:34:35,patient-001,phone_magnetometer_y,12.36,microtesla,phone,motion
2026-01-04 07:47:09,patient-001,phone_magnetometer_z,23.14,microtesla,phone,motion
2026-01-04 08:00:22,patient-001,phone_barometer_pressure,1016.9,hPa,phone,motion
2026-01-04 08:13:08,patient-001,phone_ambient_light_lux,54.2,lux,phone,motion
2026-01-04 08:26:58,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-04 08:39:00,patient-001,phone_step_detector_event,step,none,phone,motion
2026-01-04 08:52:31,patient-001,phone_step_counter_value,13999,steps,phone,motion
2026-01-04 09:05:47,patient-001,phone_activity_recognition_state,stationary,none,phone,motion
2026-01-04 09:18:54,patient-001,phone_app_foreground_package,com.bank.mobile,none,phone,app_usage
2026-01-04 09:31:34,patient-001,phone_app_foreground_name,Netflix,none,phone,app_usage
2026-01-04 09:44:33,patient-001,phone_notification_posted_app,Gmail,none,phone,app_usage
2026-01-04 09:57:16,patient-001,phone_notification_removed_app,Calendar,none,phone,app_usage
2026-01-04 10:10:49,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-04 10:23:14,patient-001,phone_sms_sent_event,sent,none,phone,communication
2026-01-04 10:36:43,patient-001,phone_call_state,idle,none,phone,communication
2026-01-04 10:49:41,patient-001,phone_call_direction,none,none,phone,communication
2026-01-04 11:02:26,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-04 11:15:51,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-04 11:28:33,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-04 11:41:22,patient-001,wearable_heart_rate,72,bpm,wearable,wearable
2026-01-04 11:54:00,patient-001,wearable_resting_heart_rate,55,bpm,wearable,wearable
2026-01-04 12:07:20,patient-001,wearable_hrv_value,58.8,ms,wearable,wearable
2026-01-04 12:20:56,patient-001,wearable_spo2,96.2,percent,wearable,wearable
2026-01-04 12:33:48,patient-001,wearable_skin_temperature,35.84,celsius,wearable,wearable
2026-01-04 12:46:39,patient-001,wearable_respiratory_rate,14.7,breaths/min,wearable,wearable
2026-01-04 12:59:12,patient-001,wearable_step_counter,14062,steps,phone,motion
2026-01-04 13:12:48,patient-001,wearable_calories_burned,52431,kcal,wearable,wearable
2026-01-04 13:25:24,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-04 13:38:45,patient-001,wearable_sleep_stage,awake,none,wearable,wearable
2026-01-04 13:51:55,patient-001,wearable_body_position,standing,none,wearable,wearable
2026-01-04 14:04:39,patient-001,wearable_device_battery_level,66,percent,wearable,wearable
2026-01-04 14:17:00,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-04 14:30:32,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-04 14:43:49,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-04 14:56:10,patient-001,front_door_contact_state,closed,none,smart_home,contact
2026-01-04 15:09:16,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-04 15:22:01,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-04 15:35:56,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-04 15:48:01,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-04 16:01:32,patient-001,medicine_cabinet_contact_state,open,none,smart_home,contact
2026-01-04 16:14:35,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-04 16:27:47,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-04 16:40:27,patient-001,bedroom_motion_state,off,none,smart_home,occupancy
2026-01-04 16:53:30,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-04 17:06:25,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-04 17:19:55,patient-001,hallway_motion_state,on,none,smart_home,occupancy
2026-01-04 17:32:06,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-04 17:45:22,patient-001,chair_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-04 17:58:28,patient-001,sofa_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-04 18:11:44,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-04 18:24:04,patient-001,smart_light_brightness,0,percent,smart_home,lighting
2026-01-04 18:37:53,patient-001,smart_light_color_temperature,2792,kelvin,smart_home,lighting
2026-01-04 18:50:19,patient-001,smart_light_rgb_color,"210,183,240",none,smart_home,lighting
2026-01-04 19:03:55,patient-001,room_illuminance_lux,88.9,lux,smart_home,environment
2026-01-04 19:16:05,patient-001,thermostat_current_temperature,22.7,celsius,smart_home,environment
2026-01-04 19:29:57,patient-001,thermostat_target_temperature,20.1,celsius,smart_home,environment
2026-01-04 19:42:00,patient-001,thermostat_hvac_mode,auto,none,smart_home,environment
2026-01-04 19:55:45,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-04 20:08:41,patient-001,room_humidity,55,percent,smart_home,environment
2026-01-04 20:21:11,patient-001,indoor_co2_ppm,390,ppm,smart_home,environment
2026-01-04 20:34:55,patient-001,indoor_pm25,10.0,ug/m3,smart_home,environment
2026-01-04 20:47:01,patient-001,indoor_voc_level,139,index,smart_home,environment
2026-01-04 21:00:44,patient-001,indoor_air_quality_index,46,index,smart_home,environment
2026-01-04 21:13:19,patient-001,noise_sensor_decibels,48.0,dB,smart_home,environment
2026-01-04 21:26:11,patient-001,smart_plug_power_watts,6.5,W,smart_home,power
2026-01-04 21:39:25,patient-001,smart_plug_voltage,122.0,V,smart_home,power
2026-01-04 21:52:25,patient-001,smart_plug_current_amps,3.4,A,smart_home,power
2026-01-04 22:05:21,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-04 22:18:49,patient-001,coffee_machine_power_watts,69.1,W,smart_home,power
2026-01-04 22:31:15,patient-001,tv_power_state,on,none,smart_home,power
2026-01-04 22:44:49,patient-001,tv_power_watts,167.2,W,smart_home,power
2026-01-04 22:57:45,patient-001,computer_power_state,off,none,smart_home,power
2026-01-04 23:10:28,patient-001,computer_power_watts,164.6,W,smart_home,power
2026-01-04 23:23:00,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-04 23:36:54,patient-001,microwave_power_watts,252.2,W,smart_home,power
2026-01-04 23:49:58,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-05 00:06:27,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-05 00:19:54,patient-001,washing_machine_power_watts,168.0,W,smart_home,power
2026-01-05 01:08:47,patient-001,phone_battery_level,94,percent,phone,device
2026-01-05 01:21:44,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-05 01:34:45,patient-001,phone_power_source,battery,none,phone,device
2026-01-05 01:47:41,patient-001,phone_screen_state,off,none,phone,device
2026-01-05 02:00:13,patient-001,phone_lock_state,unlocked,none,phone,device
2026-01-05 02:13:08,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-05 02:26:48,patient-001,phone_orientation,portrait,none,phone,device
2026-01-05 02:39:12,patient-001,phone_brightness_level,84,percent,phone,device
2026-01-05 02:52:27,patient-001,phone_volume_level,62,percent,phone,device
2026-01-05 03:05:13,patient-001,phone_ringer_mode,vibrate,none,phone,device
2026-01-05 03:18:00,patient-001,phone_do_not_disturb_state,on,none,phone,device
2026-01-05 03:31:05,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-05 03:44:39,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-05 03:57:29,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-05 04:10:04,patient-001,phone_cellular_signal_strength,-80,dBm,phone,device
2026-01-05 04:23:15,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-05 04:36:27,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-05 04:49:37,patient-001,phone_nfc_state,on,none,phone,device
2026-01-05 05:02:41,patient-001,phone_location_latitude,40.709144,degrees,phone,location
2026-01-05 05:15:51,patient-001,phone_location_longitude,-74.032345,degrees,phone,location
2026-01-05 05:28:47,patient-001,phone_location_accuracy,11.1,meters,phone,location
2026-01-05 05:41:05,patient-001,phone_location_altitude,17.6,meters,phone,location
2026-01-05 05:54:41,patient-001,phone_location_speed,1.38,m/s,phone,location
2026-01-05 06:07:48,patient-001,phone_location_bearing,139,degrees,phone,location
2026-01-05 06:20:03,patient-001,phone_accelerometer_x,-0.374,m/s2,phone,motion
2026-01-05 06:33:03,patient-001,phone_accelerometer_y,-1.722,m/s2,phone,motion
2026-01-05 06:46:44,patient-001,phone_accelerometer_z,2.949,m/s2,phone,motion
2026-01-05 06:59:21,patient-001,phone_gyroscope_x,-0.093,rad/s,phone,motion
2026-01-05 07:12:51,patient-001,phone_gyroscope_y,-0.0883,rad/s,phone,motion
2026-01-05 07:25:24,patient-001,phone_gyroscope_z,-0.0886,rad/s,phone,motion
2026-01-05 07:38:31,patient-001,phone_magnetometer_x,28.46,microtesla,phone,motion
2026-01-05 07:51:45,patient-001,phone_magnetometer_y,25.7,microtesla,phone,motion
2026-01-05 08:04:14,patient-001,phone_magnetometer_z,42.88,microtesla,phone,motion
2026-01-05 08:17:04,patient-001,phone_barometer_pressure,1007.8,hPa,phone,motion
2026-01-05 08:30:25,patient-001,phone_ambient_light_lux,175.9,lux,phone,motion
2026-01-05 08:43:56,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-05 08:56:01,patient-001,phone_step_detector_event,none,none,phone,motion
2026-01-05 09:09:05,patient-001,phone_step_counter_value,14212,steps,phone,motion
2026-01-05 09:22:04,patient-001,phone_activity_recognition_state,walking,none,phone,motion
2026-01-05 09:35:29,patient-001,phone_app_foreground_package,com.google.android.gm,none,phone,app_usage
2026-01-05 09:48:32,patient-001,phone_app_foreground_name,Messages,none,phone,app_usage
2026-01-05 10:01:08,patient-001,phone_notification_posted_app,Fitbit,none,phone,app_usage
2026-01-05 10:14:29,patient-001,phone_notification_removed_app,Gmail,none,phone,app_usage
2026-01-05 10:27:14,patient-001,phone_sms_received_event,received,none,phone,communication
2026-01-05 10:40:25,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-05 10:53:07,patient-001,phone_call_state,idle,none,phone,communication
2026-01-05 11:06:50,patient-001,phone_call_direction,none,none,phone,communication
2026-01-05 11:19:32,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-05 11:32:54,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-05 11:45:14,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-05 11:58:10,patient-001,wearable_heart_rate,79,bpm,wearable,wearable
2026-01-05 12:11:42,patient-001,wearable_resting_heart_rate,74,bpm,wearable,wearable
2026-01-05 12:24:18,patient-001,wearable_hrv_value,57.0,ms,wearable,wearable
2026-01-05 12:37:53,patient-001,wearable_spo2,94.6,percent,wearable,wearable
2026-01-05 12:50:03,patient-001,wearable_skin_temperature,36.61,celsius,wearable,wearable
2026-01-05 13:03:45,patient-001,wearable_respiratory_rate,12.1,breaths/min,wearable,wearable
2026-01-05 13:16:34,patient-001,wearable_step_counter,14728,steps,phone,motion
2026-01-05 13:29:50,patient-001,wearable_calories_burned,52546,kcal,wearable,wearable
2026-01-05 13:42:11,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-05 13:55:13,patient-001,wearable_sleep_stage,light,none,wearable,wearable
2026-01-05 14:08:04,patient-001,wearable_body_position,sitting,none,wearable,wearable
2026-01-05 14:21:05,patient-001,wearable_device_battery_level,58,percent,wearable,wearable
2026-01-05 14:34:45,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-05 14:47:59,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-05 15:00:40,patient-001,smartwatch_workout_type,walk,none,smartwatch,wearable
2026-01-05 15:13:08,patient-001,front_door_contact_state,open,none,smart_home,contact
2026-01-05 15:26:20,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-05 15:39:26,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-05 15:52:41,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-05 16:05:26,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-05 16:18:29,patient-001,medicine_cabinet_contact_state,closed,none,smart_home,contact
2026-01-05 16:31:36,patient-001,window_contact_state,open,none,smart_home,contact
2026-01-05 16:44:38,patient-001,kitchen_motion_state,on,none,smart_home,occupancy
2026-01-05 16:57:15,patient-001,bedroom_motion_state,on,none,smart_home,occupancy
2026-01-05 17:10:35,patient-001,bathroom_motion_state,on,none,smart_home,occupancy
2026-01-05 17:23:23,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-05 17:36:02,patient-001,hallway_motion_state,off,none,smart_home,occupancy
2026-01-05 17:49:34,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-05 18:02:32,patient-001,chair_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-05 18:15:56,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-05 18:28:30,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-05 18:41:00,patient-001,smart_light_brightness,47,percent,smart_home,lighting
2026-01-05 18:54:28,patient-001,smart_light_color_temperature,4076,kelvin,smart_home,lighting
2026-01-05 19:07:51,patient-001,smart_light_rgb_color,"165,156,69",none,smart_home,lighting
2026-01-05 19:20:33,patient-001,room_illuminance_lux,124.8,lux,smart_home,environment
2026-01-05 19:33:42,patient-001,thermostat_current_temperature,22.2,celsius,smart_home,environment
2026-01-05 19:46:37,patient-001,thermostat_target_temperature,21.1,celsius,smart_home,environment
2026-01-05 19:59:00,patient-001,thermostat_hvac_mode,auto,none,smart_home,environment
2026-01-05 20:12:59,patient-001,thermostat_hvac_action,heating,none,smart_home,environment
2026-01-05 20:25:30,patient-001,room_humidity,54,percent,smart_home,environment
2026-01-05 20:38:06,patient-001,indoor_co2_ppm,725,ppm,smart_home,environment
2026-01-05 20:51:14,patient-001,indoor_pm25,5.1,ug/m3,smart_home,environment
2026-01-05 21:04:24,patient-001,indoor_voc_level,54,index,smart_home,environment
2026-01-05 21:17:16,patient-001,indoor_air_quality_index,26,index,smart_home,environment
2026-01-05 21:30:36,patient-001,noise_sensor_decibels,32.7,dB,smart_home,environment
2026-01-05 21:43:29,patient-001,smart_plug_power_watts,139.5,W,smart_home,power
2026-01-05 21:56:36,patient-001,smart_plug_voltage,124.3,V,smart_home,power
2026-01-05 22:09:40,patient-001,smart_plug_current_amps,2.01,A,smart_home,power
2026-01-05 22:22:48,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-05 22:35:37,patient-001,coffee_machine_power_watts,63.8,W,smart_home,power
2026-01-05 22:48:53,patient-001,tv_power_state,off,none,smart_home,power
2026-01-05 23:01:48,patient-001,tv_power_watts,320.2,W,smart_home,power
2026-01-05 23:14:45,patient-001,computer_power_state,on,none,smart_home,power
2026-01-05 23:27:19,patient-001,computer_power_watts,337.1,W,smart_home,power
2026-01-05 23:40:55,patient-001,microwave_power_state,on,none,smart_home,power
2026-01-05 23:53:02,patient-001,microwave_power_watts,276.8,W,smart_home,power
2026-01-06 00:10:21,patient-001,microwave_power_watts,215.9,W,smart_home,power
